"filename", "language", "Java", "JSON", "comment", "blank", "total"
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\java\name\kingdoms\payload\warCommandGroupSyncS2CPayload.java", "Java", 24, 0, 0, 7, 31
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\java\name\kingdoms\payload\warCommandMoveOrderC2SPayload.java", "Java", 25, 0, 0, 7, 32
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\java\name\kingdoms\payload\warOverviewRequestC2SPayload.java", "Java", 17, 0, 0, 6, 23
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\java\name\kingdoms\payload\warOverviewSyncS2CPayload.java", "Java", 72, 0, 0, 14, 86
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\java\name\kingdoms\payload\warZonesRequestPayload.java", "Java", 12, 0, 0, 5, 17
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\java\name\kingdoms\payload\warZonesSyncPayload.java", "Java", 60, 0, 2, 12, 74
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\java\name\kingdoms\sim\SimRunWriter.java", "Java", 204, 0, 37, 42, 283
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\java\name\kingdoms\styledBlockItem.java", "Java", 35, 0, 0, 9, 44
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\java\name\kingdoms\treasuryBlock.java", "Java", 44, 0, 4, 10, 58
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\java\name\kingdoms\treasuryShop.java", "Java", 21, 0, 0, 7, 28
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\java\name\kingdoms\war\BattleZone.java", "Java", 27, 0, 0, 7, 34
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\java\name\kingdoms\war\WarBattleManager.java", "Java", 1154, 0, 105, 338, 1597
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\java\name\kingdoms\war\WarState.java", "Java", 431, 0, 63, 142, 636
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\ai_kingdom_civilianspawner.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\ai_kingdom_guardspawner.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\ai_kingdom_kingspawner.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\ai_kingdom_noblespawner.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\alchemy_block.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\armor_block.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\butcher_block.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\chapel_block.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\fish_block.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\garrison_block.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\gem_block.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\grain_block.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\guard_block.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\kingdom_block.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\metal_block.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\nobility_block.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\shop_block.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\stable_block.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\tavern_block.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\training_block.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\treasure_block.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\weapon_block.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\blockstates\wood_block.json", "JSON", 0, 7, 0, 0, 7
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\ai_kingdom_civilianspawner.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\ai_kingdom_guardspawner.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\ai_kingdom_kingspawner.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\ai_kingdom_noblespawner.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\alchemy_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\armor_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\border_wand.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\butcher_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\chapel_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\fish_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\garrison_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\gem_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\grain_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\guard_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_0.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_1.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_10.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_11.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_12.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_13.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_14.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_15.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_16.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_17.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_18.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_19.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_2.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_20.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_3.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_4.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_5.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_6.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_7.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_8.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\king_head_9.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\kingdom_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\kingdom_map.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\metal_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\nobility_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\political_map.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\shop_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\stable_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\tavern_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\training_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\treasure_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\war_command.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\weapon_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\items\wood_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\lang\en_us.json", "JSON", 0, 90, 0, 39, 129
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\ai_kingdom_civilianspawner.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\ai_kingdom_guardspawner.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\ai_kingdom_kingspawner.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\ai_kingdom_noblespawner.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\alchemy_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\armor_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\butcher_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\chapel_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\fish_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\garrison_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\gem_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\grain_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\guard_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\kingdom_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\metal_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\nobility_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\shop_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\stable_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\tavern_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\training_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\treasure_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\weapon_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\block\wood_block.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\ai_kingdom_civilianspawner.json", "JSON", 0, 3, 0, 1, 4
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\ai_kingdom_guardspawner.json", "JSON", 0, 3, 0, 1, 4
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\ai_kingdom_kingspawner.json", "JSON", 0, 3, 0, 1, 4
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\ai_kingdom_noblespawner.json", "JSON", 0, 3, 0, 1, 4
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\alchemy_block.json", "JSON", 0, 3, 0, 0, 3
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\armor_block.json", "JSON", 0, 3, 0, 0, 3
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\border_wand.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\butcher_block.json", "JSON", 0, 3, 0, 0, 3
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\chapel_block.json", "JSON", 0, 3, 0, 0, 3
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\fish_block.json", "JSON", 0, 3, 0, 0, 3
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\garrison_block.json", "JSON", 0, 3, 0, 0, 3
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\gem_block.json", "JSON", 0, 3, 0, 0, 3
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\grain_block.json", "JSON", 0, 3, 0, 0, 3
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\guard_block.json", "JSON", 0, 3, 0, 0, 3
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_0.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_1.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_10.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_11.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_12.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_13.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_14.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_15.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_16.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_17.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_18.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_19.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_2.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_20.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_3.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_4.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_5.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_6.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_7.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_8.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\king_head_9.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\kingdom_block.json", "JSON", 0, 3, 0, 0, 3
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\kingdom_map.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\metal_block.json", "JSON", 0, 3, 0, 0, 3
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\nobility_block.json", "JSON", 0, 3, 0, 0, 3
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\political_map.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\shop_block.json", "JSON", 0, 3, 0, 0, 3
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\stable_block.json", "JSON", 0, 3, 0, 0, 3
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\tavern_block.json", "JSON", 0, 3, 0, 0, 3
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\training_block.json", "JSON", 0, 3, 0, 0, 3
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\treasure_block.json", "JSON", 0, 3, 0, 0, 3
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\war_command.json", "JSON", 0, 6, 0, 0, 6
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\weapon_block.json", "JSON", 0, 3, 0, 0, 3
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\assets\kingdoms\models\item\wood_block.json", "JSON", 0, 3, 0, 0, 3
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\blueprints\bakery\meta.json", "JSON", 0, 67, 0, 0, 67
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\blueprints\castlelarge1\meta.json", "JSON", 0, 531, 0, 0, 531
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\blueprints\castlemed1\meta.json", "JSON", 0, 745, 0, 0, 745
"c:\Users\isaac\OneDrive\Documents\kingdoms-test-NEW (MAIN)\src\main\resources\data\kingdoms\blueprints\castlesmall2\meta.json", "JSON", 0, 295, 0, 0, 295
